|GNB|2_Premium|LIMA_MODERNA|A|B|Riesgo_Bajo|LIMA_SUR|Antiguedad_SSFF|NroTrxAgencia|1_Beyond|Frescura|NroTrxATM|SBP|Can_Contactabilidad_3UM|3_Preferente|SaldoHIP|D|Superior|SaldoVEH|DIVORCIADO|ImporteTrxWeb|ImporteTrxCorresponsal|M|MontoOfertado|Edad|class
731|0|0|0|0|1|1|0|26.0|0.0|0|4.0|10.0|0|2.0|0|0.0|0|0|0.0|0|6396.76|0.0|1|12000.0|47.0|0.0
732|0|1|0|0|0|1|0|4.0|4.0|0|2.0|8.0|0|2.0|0|315602.89|0|1|0.0|0|0.0|0.0|1|13500.0|43.0|1.0
733|0|0|0|0|0|0|0|7.0|0.0|0|0.0|11.0|0|0.0|1|317350.83|0|0|0.0|0|0.0|0.0|1|4600.0|39.0|0.0
734|0|0|1|0|1|1|0|15.0|5.0|0|4.0|0.0|0|2.0|0|70687.06|0|1|0.0|0|1187.65|1029.45|0|18000.0|64.0|1.0
735|0|0|1|0|0|1|0|3.0|9.0|0|2.0|11.0|1|2.0|0|0.0|0|1|0.0|1|0.0|6939.85|0|16800.0|44.0|1.0
736|0|0|1|0|0|0|0|20.0|7.0|0|4.0|8.0|0|3.0|1|0.0|0|0|0.0|0|0.0|249.64|0|14000.0|31.0|0.0
737|1|0|0|0|0|0|0|1.0|7.0|0|3.0|9.0|0|2.0|0|0.0|0|0|0.0|0|3164.98|4771.59|0|3200.0|63.0|1.0
738|0|0|0|0|0|0|1|5.0|0.0|0|4.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|0.0|0|7850.0|35.0|1.0
739|0|1|0|0|0|0|1|7.0|9.0|0|3.0|8.0|0|0.0|0|0.0|0|0|0.0|1|0.0|0.0|1|14000.0|43.0|1.0
740|0|0|0|0|0|0|0|6.0|7.0|1|4.0|8.0|0|2.0|0|0.0|0|1|0.0|0|8277.1|0.0|0|8000.0|73.0|1.0
741|0|0|0|0|0|0|0|8.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|14900.0|47.0|0.0
742|0|0|0|0|0|0|0|2.0|7.0|0|0.0|9.0|0|0.0|0|106456.2|0|0|0.0|0|687.07|972.21|0|14450.0|56.0|0.0
743|0|0|0|0|0|1|0|7.0|6.0|1|1.0|9.0|0|2.0|0|0.0|0|0|0.0|0|2805.8|1121.18|1|6950.0|45.0|0.0
744|0|0|0|0|0|1|0|7.0|5.0|0|0.0|7.0|0|2.0|1|220299.71|0|0|0.0|0|424.13|1618.64|0|10250.0|46.0|0.0
745|0|0|0|0|0|1|0|7.0|3.0|0|4.0|7.0|0|2.0|0|0.0|0|0|0.0|0|0.0|561.32|0|12000.0|61.0|0.0
746|0|0|1|0|0|1|0|9.0|0.0|1|0.0|0.0|0|3.0|0|819841.5606|1|1|0.0|0|0.0|1632.52|0|15000.0|77.0|1.0
747|0|0|0|0|0|0|0|6.0|4.0|0|2.0|0.0|0|0.0|0|0.0|0|0|0.0|1|0.0|774.3|1|3050.0|46.0|1.0
748|0|0|0|0|0|1|0|5.0|5.0|0|2.0|7.0|0|2.0|0|23529.03|1|0|0.0|0|8235.16|0.0|1|18000.0|37.0|0.0
749|0|0|0|0|0|1|0|1.0|7.0|0|4.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|395.14|1|19900.0|42.0|0.0
750|0|0|0|0|0|0|0|7.0|0.0|0|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|771.51|566.63|1|1000.0|55.0|0.0
751|0|1|0|0|0|1|0|4.0|0.0|0|1.0|10.0|0|3.0|0|0.0|0|0|0.0|0|8753.979100000006|0.0|1|12000.0|51.0|1.0
752|0|0|0|0|0|1|0|4.0|3.0|0|2.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|6450.0|69.0|0.0
753|0|0|0|0|1|1|0|18.0|0.0|0|1.0|9.0|0|2.0|1|0.0|0|0|0.0|0|0.0|0.0|1|18000.0|39.0|1.0
754|0|0|1|0|0|1|0|7.0|4.0|0|0.0|7.0|1|3.0|0|0.0|1|1|0.0|0|591.49|0.0|1|18000.0|40.0|0.0
755|0|0|0|0|0|0|0|5.0|4.0|0|1.0|8.0|1|0.0|1|0.0|0|0|0.0|0|1457.37|934.03|1|1150.0|31.0|0.0
756|0|0|1|0|0|1|0|6.0|3.0|0|4.0|7.0|0|0.0|0|0.0|1|0|0.0|0|0.0|584.26|0|7450.0|72.0|0.0
757|1|0|0|0|0|0|0|4.0|5.0|0|3.0|0.0|0|2.0|0|0.0|1|0|0.0|1|0.0|623.68|0|11000.0|43.0|0.0
758|0|0|0|0|0|0|0|5.0|7.0|0|4.0|8.0|0|2.0|0|0.0|1|1|0.0|0|0.0|0.0|0|14900.0|50.0|1.0
759|0|0|1|0|0|1|0|18.0|6.0|0|2.0|0.0|0|0.0|1|0.0|0|1|0.0|0|2311.34|749.23|0|19900.0|36.0|1.0
760|0|1|0|0|0|0|0|1.0|0.0|0|4.0|6.0|0|3.0|0|0.0|0|0|0.0|1|1034.04|0.0|0|6350.0|41.0|0.0
761|0|0|0|0|0|0|1|4.0|6.0|0|1.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|11000.0|43.0|1.0
762|0|1|0|0|0|0|0|7.0|7.0|0|2.0|9.0|1|2.0|0|0.0|0|0|0.0|0|730.85|499.36|0|10000.0|25.0|0.0
763|0|0|0|0|0|1|0|8.0|4.0|0|0.0|11.0|0|0.0|1|285010.21|1|0|0.0|0|0.0|0.0|1|16850.0|46.0|1.0
764|0|0|0|0|0|0|0|2.0|0.0|0|2.0|9.0|0|3.0|0|0.0|0|0|0.0|0|3644.37|5140.84|0|4350.0|41.0|0.0
765|0|0|0|0|0|0|0|2.0|4.0|0|3.0|8.0|0|2.0|1|0.0|0|1|0.0|0|1066.48|0.0|0|6450.0|59.0|0.0
766|0|1|0|0|0|0|0|3.0|4.0|0|1.0|0.0|0|0.0|0|0.0|0|0|0.0|0|2174.42|464.7|0|11000.0|45.0|0.0
767|0|1|0|0|0|0|0|8.0|4.0|0|2.0|0.0|0|0.0|0|0.0|0|0|0.0|0|1992.15|0.0|0|14000.0|32.0|0.0
768|0|0|0|0|0|0|0|1.0|4.0|1|4.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|1000.0|74.0|1.0
769|0|0|0|0|0|1|0|3.0|7.0|0|2.0|7.0|0|0.0|0|100681.89|0|0|0.0|0|448.03|0.0|0|18000.0|52.0|1.0
770|0|0|0|0|0|1|0|9.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|1163.23|0|19900.0|44.0|1.0
771|0|0|0|0|0|1|0|3.0|6.0|0|1.0|0.0|0|3.0|0|0.0|0|0|0.0|0|0.0|3143.75|0|18000.0|56.0|1.0
772|0|0|0|0|0|1|0|3.0|0.0|0|0.0|8.0|0|1.0|1|0.0|0|0|0.0|0|450.29|0.0|0|19900.0|33.0|1.0
773|0|0|0|0|0|0|0|9.0|0.0|0|4.0|9.0|0|0.0|0|0.0|1|0|0.0|0|0.0|3432.63|1|2000.0|30.0|1.0
774|0|0|0|0|0|0|0|7.0|7.0|0|4.0|8.0|0|1.0|1|0.0|0|0|0.0|0|0.0|390.05|1|8700.0|65.0|0.0
775|0|0|0|0|0|0|0|9.0|5.0|0|2.0|7.0|1|0.0|0|0.0|0|0|0.0|1|0.0|0.0|1|7100.0|52.0|0.0
776|0|0|0|0|0|1|0|9.0|6.0|0|2.0|9.0|1|0.0|0|185954.41|0|0|0.0|1|0.0|0.0|1|18000.0|36.0|1.0
777|0|0|1|1|0|0|0|22.0|6.0|0|2.0|0.0|0|0.0|0|16777.2|0|1|0.0|1|1642.97|339.63|1|14900.0|28.0|0.0
778|0|0|0|0|0|0|0|9.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|1192.12|0|14000.0|62.0|0.0
779|0|0|0|0|0|1|0|17.0|7.0|0|2.0|11.0|0|0.0|1|0.0|1|0|0.0|1|0.0|0.0|1|18000.0|47.0|1.0
780|0|0|0|0|0|1|0|15.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|1|0.0|0|777.37|0.0|0|15000.0|56.0|0.0
781|0|0|0|0|0|0|0|2.0|4.0|1|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|5600.0|46.0|0.0
782|1|0|0|0|0|0|0|9.0|7.0|0|4.0|8.0|0|0.0|1|0.0|1|0|0.0|1|1779.44|272.72|1|8400.0|41.0|0.0
783|1|0|0|0|0|1|0|4.0|7.0|1|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|2323.51|1374.8|0|8000.0|59.0|0.0
784|0|0|0|0|0|1|0|9.0|6.0|0|5.0|10.0|0|2.0|0|0.0|1|0|0.0|0|4642.8|7025.77|1|18000.0|33.0|1.0
785|0|0|1|0|0|0|0|3.0|0.0|1|1.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|4550.0|51.0|0.0
786|0|0|0|0|0|1|0|4.0|7.0|0|2.0|6.0|1|0.0|1|0.0|1|0|0.0|0|0.0|0.0|1|11200.0|65.0|0.0
787|0|1|0|0|0|0|0|8.0|8.0|0|0.0|10.0|0|0.0|0|0.0|0|0|0.0|0|0.0|5365.86|1|11000.0|36.0|1.0
788|0|0|0|0|1|1|0|25.0|4.0|0|5.0|7.0|1|1.0|0|0.0|0|1|0.0|0|0.0|1636.72|0|18000.0|44.0|0.0
789|1|0|0|0|0|0|0|8.0|6.0|0|3.0|0.0|0|1.0|0|0.0|0|0|0.0|0|0.0|789.22|1|7750.0|68.0|1.0
790|0|0|0|0|1|0|0|17.0|6.0|0|2.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|1568.65|1|11000.0|31.0|1.0
791|0|0|1|0|0|0|0|7.0|0.0|0|2.0|0.0|0|0.0|0|0.0|1|0|0.0|0|2708.81|1200.14|1|11000.0|38.0|0.0
792|0|0|0|0|0|0|0|1.0|0.0|0|1.0|8.0|0|2.0|1|0.0|0|0|0.0|0|1189.79|530.7|1|2300.0|36.0|0.0
793|0|0|0|0|0|0|0|4.0|0.0|0|4.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|721.28|0|4150.0|56.0|1.0
794|0|0|0|0|0|0|0|1.0|9.0|1|1.0|10.0|1|0.0|0|0.0|0|1|0.0|0|6786.47|0.0|0|8000.0|53.0|1.0
795|0|0|0|0|0|0|0|4.0|0.0|0|4.0|11.0|0|0.0|0|0.0|0|0|0.0|0|5873.51|4843.71|0|1190.0|55.0|1.0
796|1|0|1|0|0|0|0|7.0|0.0|0|4.0|6.0|0|0.0|0|172928.63|1|0|0.0|1|0.0|1123.16|0|8000.0|33.0|0.0
797|0|0|0|0|0|0|0|2.0|6.0|0|1.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|3400.0|34.0|0.0
798|0|0|0|0|0|0|0|2.0|0.0|1|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|2719.41|5900.19|0|2950.0|59.0|1.0
799|0|0|0|0|1|0|0|22.0|9.0|1|3.0|7.0|0|3.0|0|0.0|0|1|0.0|0|2971.92|7877.599500000002|1|14900.0|44.0|1.0
800|0|0|0|0|0|0|0|4.0|0.0|0|0.0|7.0|0|0.0|0|0.0|0|0|0.0|0|4394.96|5759.94|0|14900.0|30.0|0.0
801|0|0|0|0|0|1|0|4.0|7.0|0|1.0|0.0|0|0.0|0|0.0|0|1|0.0|0|1695.75|755.32|1|18000.0|37.0|0.0
802|0|0|0|0|0|1|0|4.0|0.0|1|0.0|8.0|0|0.0|0|0.0|1|0|0.0|0|1224.01|0.0|1|18000.0|65.0|0.0
803|1|1|0|0|0|0|0|5.0|3.0|0|1.0|7.0|0|0.0|0|408404.0|0|0|0.0|0|1966.33|7877.599500000002|0|3750.0|59.0|1.0
804|0|1|1|0|0|1|0|22.0|5.0|0|3.0|0.0|0|0.0|0|0.0|0|0|0.0|0|2100.87|983.46|0|15000.0|71.0|0.0
805|0|0|0|0|0|0|0|3.0|5.0|0|2.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|370.37|0|2800.0|46.0|0.0
806|0|0|0|0|0|1|0|9.0|8.0|1|0.0|8.0|0|1.0|0|0.0|0|0|0.0|0|0.0|5167.17|1|18000.0|35.0|1.0
807|1|1|0|0|0|0|0|2.0|3.0|0|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|4000.0|44.0|0.0
808|0|0|1|0|0|1|0|9.0|0.0|0|2.0|6.0|0|2.0|0|0.0|1|0|0.0|0|1076.52|0.0|0|9050.0|53.0|1.0
809|0|0|0|0|0|1|0|6.0|4.0|0|0.0|10.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|15000.0|36.0|1.0
810|0|0|0|0|0|0|1|5.0|4.0|1|3.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|6770.09|0|6000.0|27.0|1.0
811|0|0|0|0|0|1|0|16.0|6.0|0|0.0|10.0|0|2.0|0|0.0|0|0|0.0|0|3753.73|0.0|1|18000.0|52.0|0.0
812|0|0|0|0|0|0|0|1.0|0.0|0|4.0|8.0|1|2.0|0|0.0|0|1|0.0|0|0.0|0.0|1|11000.0|35.0|1.0
813|0|0|0|0|0|0|0|17.0|6.0|0|4.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|0|8000.0|30.0|1.0
814|0|0|0|0|0|0|0|2.0|3.0|0|1.0|8.0|0|0.0|1|111608.6|0|0|0.0|0|2678.06|582.44|0|2000.0|32.0|0.0
815|0|0|1|0|0|0|0|9.0|4.0|0|2.0|7.0|0|0.0|0|0.0|1|0|0.0|0|700.52|398.3|1|8700.0|29.0|1.0
816|0|0|0|0|0|0|0|4.0|8.0|1|0.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|2713.8|0|7500.0|61.0|1.0
817|0|0|0|0|0|1|0|11.0|0.0|1|3.0|11.0|0|0.0|0|0.0|0|1|0.0|0|6678.78|4734.95|0|11100.0|60.0|1.0
818|0|0|0|0|1|0|0|17.0|6.0|0|3.0|0.0|1|0.0|0|0.0|0|0|0.0|0|0.0|326.36|0|14000.0|42.0|0.0
819|0|0|0|0|0|0|0|9.0|7.0|0|3.0|7.0|0|0.0|0|47939.02|0|0|0.0|0|0.0|6335.2|1|2000.0|42.0|1.0
820|0|0|0|0|0|0|0|1.0|3.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|1212.48|343.25|0|8000.0|51.0|0.0
821|0|1|0|0|1|1|0|32.0|9.0|0|5.0|9.0|0|1.0|0|0.0|0|0|0.0|0|5114.38|7391.13|1|19900.0|34.0|1.0
822|0|0|0|0|0|1|0|10.0|6.0|0|4.0|9.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|1|19900.0|36.0|0.0
823|1|0|0|0|0|0|0|3.0|3.0|1|0.0|6.0|0|0.0|0|0.0|0|0|0.0|0|885.12|0.0|0|11000.0|43.0|0.0
824|0|0|0|0|0|0|0|4.0|3.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|2618.02|525.94|1|3700.0|39.0|0.0
825|0|0|0|0|0|0|0|4.0|9.0|1|3.0|0.0|0|3.0|0|0.0|0|0|0.0|1|0.0|3132.43|1|4750.0|52.0|1.0
826|0|0|0|0|0|0|0|4.0|8.0|1|4.0|0.0|0|0.0|0|0.0|0|0|0.0|1|0.0|0.0|1|1000.0|26.0|1.0
827|0|0|0|0|0|0|0|4.0|0.0|1|2.0|8.0|0|0.0|0|0.0|0|0|0.0|0|4985.52|0.0|0|4250.0|62.0|0.0
828|0|0|0|0|0|1|0|1.0|6.0|0|0.0|9.0|0|3.0|1|310034.5|0|0|0.0|0|0.0|7877.599500000002|0|16700.0|41.0|1.0
829|0|0|0|0|0|0|0|4.0|5.0|0|1.0|8.0|0|0.0|1|0.0|0|1|0.0|0|1128.12|0.0|1|6900.0|29.0|1.0
830|0|0|0|0|0|0|0|5.0|3.0|0|1.0|8.0|0|0.0|1|155685.05|0|0|0.0|0|0.0|2083.3|0|14000.0|42.0|1.0
831|0|0|0|0|1|0|0|17.0|0.0|1|2.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|7877.599500000002|1|14000.0|42.0|1.0
832|0|0|0|0|0|0|0|7.0|6.0|0|0.0|6.0|0|0.0|0|0.0|1|1|0.0|0|0.0|374.96|0|4000.0|41.0|0.0
833|0|0|0|0|0|0|0|4.0|3.0|0|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|1701.54|1044.56|0|6750.0|0.0|0.0
834|0|0|1|0|0|0|0|3.0|0.0|0|4.0|9.0|0|0.0|0|197015.08|0|0|0.0|1|0.0|0.0|1|17050.0|28.0|0.0
835|0|0|0|0|0|1|0|9.0|4.0|0|5.0|9.0|0|3.0|0|0.0|0|1|0.0|0|0.0|5689.66|0|5400.0|44.0|1.0
836|1|0|1|0|0|0|0|3.0|6.0|1|0.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|5100.0|50.0|0.0
837|0|1|0|0|0|1|0|2.0|6.0|0|3.0|6.0|0|0.0|0|0.0|0|0|0.0|1|932.24|536.51|1|9850.0|35.0|0.0
838|0|0|0|0|0|0|0|2.0|4.0|0|3.0|0.0|0|0.0|1|0.0|0|0|0.0|1|0.0|0.0|0|11000.0|44.0|1.0
839|0|1|1|0|0|1|0|4.0|5.0|0|4.0|0.0|0|0.0|0|465861.59|0|1|0.0|0|0.0|0.0|0|6200.0|64.0|0.0
840|0|0|0|0|0|0|0|9.0|0.0|0|2.0|9.0|1|3.0|1|0.0|0|1|0.0|0|0.0|0.0|1|6000.0|69.0|1.0
841|0|0|0|0|0|0|0|6.0|5.0|1|0.0|8.0|0|3.0|0|0.0|0|1|0.0|0|0.0|3451.78|1|14000.0|45.0|1.0
842|0|0|0|0|0|0|0|1.0|4.0|0|1.0|0.0|1|0.0|0|0.0|0|0|0.0|0|0.0|1121.02|1|5000.0|50.0|0.0
843|0|1|0|0|0|1|0|4.0|8.0|0|3.0|8.0|0|3.0|0|591789.08|0|0|0.0|0|3478.89|2550.74|0|0.0|43.0|1.0
844|0|0|0|0|0|0|0|4.0|6.0|0|3.0|7.0|0|0.0|1|0.0|1|0|0.0|0|0.0|704.41|1|5450.0|28.0|0.0
845|0|0|0|0|0|0|0|4.0|5.0|0|3.0|0.0|0|0.0|1|0.0|0|0|0.0|1|2540.71|391.74|0|5650.0|53.0|0.0
846|0|1|0|0|0|0|0|3.0|0.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|1400.0|40.0|0.0
847|1|0|0|0|0|0|0|4.0|5.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|378.16|1|1950.0|37.0|0.0
848|0|0|0|0|0|1|0|16.0|4.0|1|0.0|7.0|0|0.0|0|0.0|0|0|0.0|0|7384.42|1975.03|1|19900.0|44.0|1.0
849|0|0|0|1|0|1|0|23.0|0.0|0|2.0|8.0|0|2.0|0|0.0|0|0|0.0|0|6138.74|5223.84|1|18000.0|60.0|1.0
850|0|0|0|0|0|1|0|5.0|7.0|1|0.0|6.0|0|0.0|0|789758.23|1|1|0.0|0|0.0|0.0|0|18000.0|52.0|1.0
851|0|0|0|0|0|0|0|6.0|0.0|0|3.0|9.0|0|0.0|0|0.0|1|0|0.0|0|1684.18|975.62|0|8000.0|24.0|0.0
852|0|0|0|0|0|0|0|3.0|4.0|0|5.0|7.0|0|0.0|0|29494.81|0|0|0.0|0|0.0|872.29|1|5050.0|41.0|0.0
853|0|0|0|0|0|0|0|4.0|7.0|0|3.0|0.0|0|0.0|1|151072.79|0|0|0.0|1|1125.81|526.0|0|4250.0|53.0|0.0
854|0|0|0|0|0|0|0|4.0|7.0|0|2.0|0.0|0|0.0|0|0.0|0|0|0.0|1|1271.2|350.02|0|14000.0|31.0|0.0
855|0|0|1|0|0|0|0|7.0|0.0|0|2.0|0.0|0|0.0|1|0.0|0|0|0.0|0|4509.25|0.0|1|6000.0|26.0|0.0
856|0|0|0|0|0|0|1|4.0|0.0|0|2.0|7.0|1|3.0|1|0.0|0|0|0.0|0|5557.76|3091.12|0|11000.0|41.0|1.0
857|0|0|0|0|0|0|0|8.0|3.0|0|4.0|0.0|0|0.0|0|0.0|0|0|0.0|0|1480.75|234.92|1|7050.0|33.0|0.0
858|0|1|0|0|0|1|0|11.0|7.0|0|3.0|9.0|0|0.0|0|0.0|1|0|0.0|0|0.0|0.0|1|18000.0|66.0|0.0
859|0|1|0|0|0|0|0|4.0|0.0|0|1.0|7.0|0|3.0|0|0.0|0|0|0.0|0|3150.32|2695.23|0|3500.0|41.0|0.0
860|0|0|0|0|0|1|1|4.0|0.0|0|0.0|9.0|0|0.0|1|0.0|0|1|0.0|0|4597.46|0.0|1|15000.0|64.0|1.0
861|1|0|0|0|0|0|0|7.0|8.0|0|1.0|11.0|0|0.0|0|85207.8|0|0|0.0|0|0.0|3931.64|1|10100.0|59.0|0.0
862|0|0|0|0|0|0|0|8.0|5.0|1|2.0|8.0|0|0.0|0|0.0|1|0|0.0|0|0.0|946.0|1|14000.0|33.0|0.0
863|0|0|0|0|0|1|0|4.0|0.0|0|4.0|0.0|0|0.0|0|0.0|0|0|0.0|0|1894.74|589.9|1|6950.0|44.0|0.0
864|0|0|0|0|0|0|0|15.0|0.0|0|3.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|974.32|0|19900.0|31.0|0.0
865|0|0|1|0|0|1|0|8.0|4.0|0|3.0|0.0|0|0.0|1|0.0|1|1|0.0|0|640.75|325.66|0|15000.0|57.0|0.0
866|0|0|0|0|0|0|0|1.0|3.0|1|3.0|9.0|0|1.0|0|0.0|0|0|0.0|0|0.0|1722.59|0|11000.0|40.0|1.0
867|0|0|0|0|0|0|1|2.0|0.0|1|2.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|530.66|0|1700.0|28.0|0.0
868|0|0|0|0|0|1|0|3.0|7.0|0|5.0|6.0|0|2.0|1|0.0|0|1|0.0|1|1818.07|841.45|0|11450.0|55.0|1.0
869|0|0|0|0|0|1|1|5.0|0.0|0|4.0|7.0|0|2.0|0|0.0|1|1|0.0|0|2475.95|0.0|0|18000.0|44.0|1.0
870|0|0|1|0|0|0|0|15.0|0.0|0|3.0|7.0|0|0.0|1|0.0|0|0|0.0|0|2715.67|521.79|0|19900.0|34.0|1.0
871|0|0|0|0|0|0|0|10.0|4.0|0|4.0|8.0|1|2.0|0|32668.66|0|0|0.0|0|5853.37|0.0|0|7150.0|67.0|1.0
872|0|0|0|0|0|1|0|14.0|0.0|0|1.0|8.0|0|1.0|0|0.0|1|0|0.0|1|0.0|0.0|0|18000.0|55.0|1.0
873|0|0|1|0|0|0|0|13.0|0.0|0|2.0|10.0|0|0.0|0|0.0|0|0|0.0|0|4288.77|3630.52|1|14000.0|33.0|1.0
874|0|0|0|0|0|0|0|8.0|8.0|1|3.0|8.0|0|0.0|0|745048.31|0|0|0.0|0|0.0|0.0|1|5300.0|52.0|1.0
875|0|1|0|0|1|1|0|22.0|5.0|0|5.0|8.0|0|0.0|0|333916.64|0|0|0.0|0|0.0|582.4|0|19900.0|34.0|0.0
876|0|0|0|0|0|0|0|1.0|0.0|0|1.0|7.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|0|14000.0|29.0|1.0
877|0|0|0|0|0|0|1|4.0|4.0|1|0.0|0.0|0|2.0|0|0.0|0|1|0.0|0|1886.82|0.0|1|11750.0|70.0|1.0
878|0|1|0|0|0|1|0|22.0|5.0|0|4.0|9.0|1|0.0|0|0.0|0|1|0.0|0|6090.42|5626.98|1|18000.0|59.0|1.0
879|0|0|0|0|0|0|0|8.0|4.0|0|2.0|0.0|0|0.0|0|110572.16|0|0|0.0|1|1526.4|3296.18|0|5800.0|65.0|1.0
880|1|0|0|0|0|1|0|15.0|4.0|1|0.0|7.0|0|0.0|0|0.0|0|0|0.0|0|1312.46|0.0|1|15000.0|33.0|0.0
881|1|0|0|0|0|0|0|6.0|7.0|0|4.0|11.0|0|3.0|1|0.0|0|0|0.0|0|0.0|6499.6|0|4250.0|43.0|1.0
882|0|0|0|0|0|1|0|17.0|0.0|0|3.0|6.0|1|0.0|0|0.0|0|1|0.0|1|0.0|592.72|1|13100.0|58.0|1.0
883|0|0|0|0|0|1|0|5.0|5.0|0|0.0|9.0|0|0.0|1|0.0|1|0|0.0|1|0.0|4639.8|0|18000.0|37.0|1.0
884|1|0|0|0|1|0|0|20.0|3.0|0|3.0|9.0|0|0.0|0|0.0|0|1|0.0|0|2295.56|845.74|1|14900.0|60.0|0.0
885|0|0|0|0|0|0|1|8.0|7.0|0|3.0|7.0|1|0.0|0|105.6|1|1|0.0|0|0.0|0.0|0|8200.0|46.0|1.0
886|0|0|0|0|0|1|0|8.0|0.0|0|3.0|10.0|0|3.0|1|0.0|0|0|0.0|0|5916.89|0.0|1|9950.0|52.0|1.0
887|0|0|0|0|0|0|0|4.0|5.0|0|3.0|7.0|0|0.0|0|0.0|0|1|0.0|0|0.0|1528.46|0|4000.0|45.0|0.0
888|0|1|0|0|0|1|0|7.0|8.0|0|0.0|7.0|0|2.0|0|0.0|1|0|0.0|0|0.0|0.0|0|18000.0|50.0|1.0
889|0|0|0|0|0|1|0|7.0|9.0|0|1.0|7.0|1|2.0|0|0.0|1|1|0.0|0|2580.35|0.0|0|12000.0|56.0|1.0
890|0|0|0|0|0|0|0|4.0|6.0|0|0.0|9.0|1|0.0|0|0.0|1|0|0.0|0|0.0|545.77|0|9550.0|37.0|0.0
891|0|0|0|0|0|1|1|17.0|3.0|0|1.0|0.0|0|3.0|0|0.0|0|0|0.0|0|0.0|1012.77|1|17350.0|47.0|1.0
892|0|0|0|0|0|0|1|8.0|7.0|0|0.0|9.0|0|0.0|1|0.0|1|0|0.0|1|0.0|0.0|1|14900.0|35.0|1.0
893|0|0|0|0|0|1|0|3.0|0.0|0|1.0|10.0|0|1.0|0|0.0|0|1|0.0|0|0.0|2867.16|0|14850.0|51.0|1.0
894|0|0|0|0|0|0|0|8.0|8.0|0|2.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|5550.0|49.0|0.0
895|0|0|0|0|0|1|0|12.0|5.0|0|5.0|6.0|0|0.0|0|0.0|0|1|0.0|0|764.01|0.0|1|18000.0|55.0|1.0
896|0|0|0|0|0|0|0|2.0|3.0|0|1.0|8.0|1|1.0|0|0.0|0|0|0.0|0|0.0|990.06|0|7050.0|47.0|0.0
897|0|0|0|0|0|1|0|12.0|7.0|0|4.0|9.0|0|3.0|0|0.0|0|1|0.0|1|0.0|3686.15|0|18000.0|53.0|1.0
898|0|0|0|0|0|0|0|4.0|3.0|0|1.0|11.0|0|0.0|0|0.0|0|0|0.0|0|5780.34|5716.26|1|5950.0|47.0|1.0
899|0|0|0|0|0|0|0|4.0|5.0|1|1.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|965.47|1|14000.0|48.0|0.0
900|0|0|0|0|0|0|0|4.0|7.0|1|2.0|9.0|0|0.0|0|689817.18|0|0|0.0|0|6616.52|7103.9|1|2000.0|48.0|1.0
901|0|0|0|0|0|0|1|5.0|7.0|0|3.0|7.0|0|2.0|0|0.0|0|1|0.0|0|1019.87|0.0|0|8000.0|41.0|0.0
902|0|1|1|1|0|1|0|28.0|4.0|0|2.0|6.0|0|3.0|0|0.0|0|1|0.0|0|0.0|0.0|1|18000.0|52.0|0.0
